Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2028962,NLP Engineer,Paytm,Indian Unicorn,Government/PSU,Delhi,Tier 1,Junior (1-3 yrs),Internship,On-Site,1.7,TensorFlow,M.Tech/M.E.,2,97,3.3,2025-11-03
IND2028962,NLP Engineer,Paytm,Indian Unicorn,Government/PSU,Delhi,Tier 1,Junior (1-3 yrs),Internship,On-Site,1.7,Python,M.Tech/M.E.,2,97,3.3,2025-11-03
IND2028962,NLP Engineer,Paytm,Indian Unicorn,Government/PSU,Delhi,Tier 1,Junior (1-3 yrs),Internship,On-Site,1.7,LLMs,M.Tech/M.E.,2,97,3.3,2025-11-03
IND2028963,MLOps Engineer,DRDO,PSU/Govt,EdTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.7,AWS,B.Tech/B.E.,3,277,3.4,2025-09-02
IND2028963,MLOps Engineer,DRDO,PSU/Govt,EdTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.7,CI/CD,B.Tech/B.E.,3,277,3.4,2025-09-02
IND2028963,MLOps Engineer,DRDO,PSU/Govt,EdTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.7,Docker,B.Tech/B.E.,3,277,3.4,2025-09-02
IND2028964,Python Developer,TCS,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,6.5,Django,B.Sc (CS/IT),1,76,4.3,2025-04-18
IND2028964,Python Developer,TCS,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,6.5,PostgreSQL,B.Sc (CS/IT),1,76,4.3,2025-04-18
IND2028964,Python Developer,TCS,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,6.5,REST APIs,B.Sc (CS/IT),1,76,4.3,2025-04-18
IND2028964,Python Developer,TCS,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,6.5,Python,B.Sc (CS/IT),1,76,4.3,2025-04-18
IND2028964,Python Developer,TCS,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,6.5,Docker,B.Sc (CS/IT),1,76,4.3,2025-04-18
IND2028964,Python Developer,TCS,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,6.5,AWS,B.Sc (CS/IT),1,76,4.3,2025-04-18
IND2028965,Python Developer,Zomato,Indian Unicorn,EdTech,Kolkata,Tier 2,Junior (1-3 yrs),Contract,Hybrid,14.4,PostgreSQL,BCA,1,86,3.9,2024-12-02
IND2028965,Python Developer,Zomato,Indian Unicorn,EdTech,Kolkata,Tier 2,Junior (1-3 yrs),Contract,Hybrid,14.4,Docker,BCA,1,86,3.9,2024-12-02
IND2028965,Python Developer,Zomato,Indian Unicorn,EdTech,Kolkata,Tier 2,Junior (1-3 yrs),Contract,Hybrid,14.4,REST APIs,BCA,1,86,3.9,2024-12-02
IND2028965,Python Developer,Zomato,Indian Unicorn,EdTech,Kolkata,Tier 2,Junior (1-3 yrs),Contract,Hybrid,14.4,FastAPI,BCA,1,86,3.9,2024-12-02
IND2028966,UI/UX Designer,Tech Mahindra,MNC,Government/PSU,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,4.7,Figma,B.Tech/B.E.,1,106,4.2,2026-01-29
IND2028966,UI/UX Designer,Tech Mahindra,MNC,Government/PSU,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,4.7,Adobe XD,B.Tech/B.E.,1,106,4.2,2026-01-29
IND2028966,UI/UX Designer,Tech Mahindra,MNC,Government/PSU,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,4.7,CSS,B.Tech/B.E.,1,106,4.2,2026-01-29
IND2028966,UI/UX Designer,Tech Mahindra,MNC,Government/PSU,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,4.7,Wireframing,B.Tech/B.E.,1,106,4.2,2026-01-29
IND2028967,Android Developer,Groww,Startup,Gaming,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.1,Android SDK,B.Tech/B.E.,1,83,3.8,2025-07-03
IND2028967,Android Developer,Groww,Startup,Gaming,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.1,Jetpack Compose,B.Tech/B.E.,1,83,3.8,2025-07-03
IND2028967,Android Developer,Groww,Startup,Gaming,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,8.1,Firebase,B.Tech/B.E.,1,83,3.8,2025-07-03
IND2028968,Backend Developer,HCL Technologies,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.0,PostgreSQL,B.Tech/B.E.,1,115,3.8,2025-10-14
IND2028968,Backend Developer,HCL Technologies,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.0,MongoDB,B.Tech/B.E.,1,115,3.8,2025-10-14
IND2028968,Backend Developer,HCL Technologies,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.0,Python,B.Tech/B.E.,1,115,3.8,2025-10-14
IND2028968,Backend Developer,HCL Technologies,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.0,Java,B.Tech/B.E.,1,115,3.8,2025-10-14
IND2028969,Business Analyst,Oracle,MNC,EdTech,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.9,Requirements Gathering,B.Tech/B.E.,1,76,4.0,2024-07-23
IND2028969,Business Analyst,Oracle,MNC,EdTech,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.9,Power BI,B.Tech/B.E.,1,76,4.0,2024-07-23
IND2028969,Business Analyst,Oracle,MNC,EdTech,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.9,SQL,B.Tech/B.E.,1,76,4.0,2024-07-23
IND2028970,Python Developer,TCS,MNC,Retail,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,42.1,FastAPI,B.Tech/B.E.,1,62,3.4,2025-08-28
IND2028970,Python Developer,TCS,MNC,Retail,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,42.1,Docker,B.Tech/B.E.,1,62,3.4,2025-08-28
IND2028970,Python Developer,TCS,MNC,Retail,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,42.1,Python,B.Tech/B.E.,1,62,3.4,2025-08-28
IND2028970,Python Developer,TCS,MNC,Retail,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,42.1,Django,B.Tech/B.E.,1,62,3.4,2025-08-28
IND2028971,Node.js Developer,Dream11,Indian Unicorn,Manufacturing,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.4,REST APIs,M.Tech/M.E.,2,213,3.5,2026-04-19
IND2028971,Node.js Developer,Dream11,Indian Unicorn,Manufacturing,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.4,TypeScript,M.Tech/M.E.,2,213,3.5,2026-04-19
IND2028971,Node.js Developer,Dream11,Indian Unicorn,Manufacturing,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.4,MongoDB,M.Tech/M.E.,2,213,3.5,2026-04-19
IND2028972,Java Developer,Fi Money,Startup,Banking & Finance,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.6,SQL,M.Tech/M.E.,2,160,3.7,2025-11-20
IND2028972,Java Developer,Fi Money,Startup,Banking & Finance,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.6,Java,M.Tech/M.E.,2,160,3.7,2025-11-20
IND2028972,Java Developer,Fi Money,Startup,Banking & Finance,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.6,Spring Boot,M.Tech/M.E.,2,160,3.7,2025-11-20
IND2028972,Java Developer,Fi Money,Startup,Banking & Finance,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.6,Maven,M.Tech/M.E.,2,160,3.7,2025-11-20
IND2028972,Java Developer,Fi Money,Startup,Banking & Finance,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.6,Hibernate,M.Tech/M.E.,2,160,3.7,2025-11-20
IND2028972,Java Developer,Fi Money,Startup,Banking & Finance,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,18.6,Microservices,M.Tech/M.E.,2,160,3.7,2025-11-20
IND2028973,Data Analyst,Razorpay,Indian Unicorn,Information Technology,Lucknow,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.9,Statistics,PhD,1,110,4.0,2025-07-21
IND2028973,Data Analyst,Razorpay,Indian Unicorn,Information Technology,Lucknow,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.9,Tableau,PhD,1,110,4.0,2025-07-21
IND2028973,Data Analyst,Razorpay,Indian Unicorn,Information Technology,Lucknow,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,7.9,Python,PhD,1,110,4.0,2025-07-21
IND2028974,React Developer,Cognizant,MNC,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Part-Time,Hybrid,8.6,Redux,B.Tech/B.E.,1,99,3.6,2025-06-20
IND2028974,React Developer,Cognizant,MNC,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Part-Time,Hybrid,8.6,TypeScript,B.Tech/B.E.,1,99,3.6,2025-06-20
IND2028974,React Developer,Cognizant,MNC,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Part-Time,Hybrid,8.6,HTML/CSS,B.Tech/B.E.,1,99,3.6,2025-06-20
IND2028974,React Developer,Cognizant,MNC,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Part-Time,Hybrid,8.6,JavaScript,B.Tech/B.E.,1,99,3.6,2025-06-20
IND2028975,Android Developer,IBM,MNC,Banking & Finance,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.9,REST APIs,MCA,5,461,2.9,2025-11-02
IND2028975,Android Developer,IBM,MNC,Banking & Finance,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.9,Java,MCA,5,461,2.9,2025-11-02
IND2028975,Android Developer,IBM,MNC,Banking & Finance,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.9,Kotlin,MCA,5,461,2.9,2025-11-02
IND2028975,Android Developer,IBM,MNC,Banking & Finance,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.9,Jetpack Compose,MCA,5,461,2.9,2025-11-02
IND2028975,Android Developer,IBM,MNC,Banking & Finance,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,21.9,Firebase,MCA,5,461,2.9,2025-11-02
IND2028976,Data Analyst,Razorpay,Indian Unicorn,Manufacturing,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.9,Excel,B.Sc (CS/IT),2,228,3.1,2025-07-20
IND2028976,Data Analyst,Razorpay,Indian Unicorn,Manufacturing,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.9,Python,B.Sc (CS/IT),2,228,3.1,2025-07-20
IND2028976,Data Analyst,Razorpay,Indian Unicorn,Manufacturing,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.9,Tableau,B.Sc (CS/IT),2,228,3.1,2025-07-20
IND2028976,Data Analyst,Razorpay,Indian Unicorn,Manufacturing,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.9,Power BI,B.Sc (CS/IT),2,228,3.1,2025-07-20
IND2028976,Data Analyst,Razorpay,Indian Unicorn,Manufacturing,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.9,Statistics,B.Sc (CS/IT),2,228,3.1,2025-07-20
IND2028977,Machine Learning Engineer,Cognizant,MNC,Manufacturing,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,65.9,Docker,PhD,2,228,3.6,2026-02-25
IND2028977,Machine Learning Engineer,Cognizant,MNC,Manufacturing,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,65.9,PyTorch,PhD,2,228,3.6,2026-02-25
IND2028977,Machine Learning Engineer,Cognizant,MNC,Manufacturing,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,65.9,Python,PhD,2,228,3.6,2026-02-25
IND2028978,NLP Engineer,HCL Technologies,MNC,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,8.3,TensorFlow,BCA,2,206,3.2,2026-03-13
IND2028978,NLP Engineer,HCL Technologies,MNC,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,8.3,SpaCy,BCA,2,206,3.2,2026-03-13
IND2028978,NLP Engineer,HCL Technologies,MNC,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,8.3,BERT,BCA,2,206,3.2,2026-03-13
IND2028978,NLP Engineer,HCL Technologies,MNC,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,8.3,Python,BCA,2,206,3.2,2026-03-13
IND2028979,Cloud Engineer,DRDO,PSU/Govt,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,16.7,Terraform,B.Tech/B.E.,5,560,3.9,2025-02-09
IND2028979,Cloud Engineer,DRDO,PSU/Govt,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,16.7,Kubernetes,B.Tech/B.E.,5,560,3.9,2025-02-09
IND2028979,Cloud Engineer,DRDO,PSU/Govt,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,16.7,Linux,B.Tech/B.E.,5,560,3.9,2025-02-09
IND2028979,Cloud Engineer,DRDO,PSU/Govt,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,16.7,GCP,B.Tech/B.E.,5,560,3.9,2025-02-09
IND2028980,Power BI Developer,Cisco,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.9,Data Modeling,MCA,1,72,3.8,2024-08-09
IND2028980,Power BI Developer,Cisco,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.9,Excel,MCA,1,72,3.8,2024-08-09
IND2028980,Power BI Developer,Cisco,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.9,Power BI,MCA,1,72,3.8,2024-08-09
IND2028980,Power BI Developer,Cisco,MNC,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.9,DAX,MCA,1,72,3.8,2024-08-09
IND2028981,Software Engineer,Tech Mahindra,MNC,Automobile,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,20.6,C++,B.Tech/B.E.,2,219,2.9,2025-05-25
IND2028981,Software Engineer,Tech Mahindra,MNC,Automobile,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,20.6,Algorithms,B.Tech/B.E.,2,219,2.9,2025-05-25
IND2028981,Software Engineer,Tech Mahindra,MNC,Automobile,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,20.6,Java,B.Tech/B.E.,2,219,2.9,2025-05-25
IND2028981,Software Engineer,Tech Mahindra,MNC,Automobile,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,20.6,REST APIs,B.Tech/B.E.,2,219,2.9,2025-05-25
IND2028982,Android Developer,NTPC,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,3.6,Java,B.Sc (CS/IT),1,36,3.7,2026-02-15
IND2028982,Android Developer,NTPC,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,3.6,Firebase,B.Sc (CS/IT),1,36,3.7,2026-02-15
IND2028982,Android Developer,NTPC,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,3.6,Android SDK,B.Sc (CS/IT),1,36,3.7,2026-02-15
IND2028982,Android Developer,NTPC,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,3.6,REST APIs,B.Sc (CS/IT),1,36,3.7,2026-02-15
IND2028982,Android Developer,NTPC,PSU/Govt,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,3.6,Kotlin,B.Sc (CS/IT),1,36,3.7,2026-02-15
IND2028983,Research Scientist,Darwinbox,Startup,Manufacturing,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,40.0,Statistics,BCA,20,1078,4.2,2026-03-06
IND2028983,Research Scientist,Darwinbox,Startup,Manufacturing,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,40.0,PyTorch,BCA,20,1078,4.2,2026-03-06
IND2028983,Research Scientist,Darwinbox,Startup,Manufacturing,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,40.0,Python,BCA,20,1078,4.2,2026-03-06
IND2028983,Research Scientist,Darwinbox,Startup,Manufacturing,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,40.0,Publications,BCA,20,1078,4.2,2026-03-06
IND2028983,Research Scientist,Darwinbox,Startup,Manufacturing,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,40.0,R,BCA,20,1078,4.2,2026-03-06
IND2028984,Research Scientist,Swiggy,Indian Unicorn,Information Technology,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,97.4,Deep Learning,B.Sc (CS/IT),2,214,3.5,2025-08-09
IND2028984,Research Scientist,Swiggy,Indian Unicorn,Information Technology,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,97.4,Statistics,B.Sc (CS/IT),2,214,3.5,2025-08-09
IND2028984,Research Scientist,Swiggy,Indian Unicorn,Information Technology,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,97.4,R,B.Sc (CS/IT),2,214,3.5,2025-08-09
IND2028984,Research Scientist,Swiggy,Indian Unicorn,Information Technology,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,97.4,PyTorch,B.Sc (CS/IT),2,214,3.5,2025-08-09
IND2028985,Full Stack Developer,ISRO,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,8.2,Node.js,MCA,3,128,4.1,2024-09-08
IND2028985,Full Stack Developer,ISRO,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,8.2,PostgreSQL,MCA,3,128,4.1,2024-09-08
IND2028985,Full Stack Developer,ISRO,PSU/Govt,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,8.2,MongoDB,MCA,3,128,4.1,2024-09-08
IND2028986,Data Scientist,CRED,Indian Unicorn,Government/PSU,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,41.1,Scikit-learn,B.Com + Certification,1,106,3.6,2025-07-02
IND2028986,Data Scientist,CRED,Indian Unicorn,Government/PSU,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,41.1,Machine Learning,B.Com + Certification,1,106,3.6,2025-07-02
IND2028986,Data Scientist,CRED,Indian Unicorn,Government/PSU,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,41.1,Statistics,B.Com + Certification,1,106,3.6,2025-07-02
IND2028986,Data Scientist,CRED,Indian Unicorn,Government/PSU,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,41.1,Tableau,B.Com + Certification,1,106,3.6,2025-07-02
IND2028987,MLOps Engineer,CRED,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,27.8,Python,M.Tech/M.E.,2,106,4.1,2025-09-15
IND2028987,MLOps Engineer,CRED,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,27.8,CI/CD,M.Tech/M.E.,2,106,4.1,2025-09-15
IND2028987,MLOps Engineer,CRED,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,27.8,MLflow,M.Tech/M.E.,2,106,4.1,2025-09-15
IND2028988,Data Scientist,HCL Technologies,MNC,Information Technology,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.8,SQL,B.Tech/B.E.,3,203,3.9,2025-02-28
IND2028988,Data Scientist,HCL Technologies,MNC,Information Technology,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.8,Tableau,B.Tech/B.E.,3,203,3.9,2025-02-28
IND2028988,Data Scientist,HCL Technologies,MNC,Information Technology,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,19.8,Machine Learning,B.Tech/B.E.,3,203,3.9,2025-02-28
IND2028989,Full Stack Developer,Nykaa,Indian Unicorn,Telecom,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,8.6,React,B.Tech/B.E.,3,346,3.6,2025-12-08
IND2028989,Full Stack Developer,Nykaa,Indian Unicorn,Telecom,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,8.6,Docker,B.Tech/B.E.,3,346,3.6,2025-12-08
IND2028989,Full Stack Developer,Nykaa,Indian Unicorn,Telecom,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,8.6,PostgreSQL,B.Tech/B.E.,3,346,3.6,2025-12-08
IND2028990,Java Developer,Chargebee,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,8.6,Microservices,M.Tech/M.E.,10,1132,4.1,2024-10-11
IND2028990,Java Developer,Chargebee,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,8.6,REST APIs,M.Tech/M.E.,10,1132,4.1,2024-10-11
IND2028990,Java Developer,Chargebee,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,8.6,SQL,M.Tech/M.E.,10,1132,4.1,2024-10-11
IND2028991,DevOps Engineer,Ola,Indian Unicorn,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.8,Jenkins,M.Tech/M.E.,3,272,3.7,2026-04-08
IND2028991,DevOps Engineer,Ola,Indian Unicorn,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.8,Kubernetes,M.Tech/M.E.,3,272,3.7,2026-04-08
IND2028991,DevOps Engineer,Ola,Indian Unicorn,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.8,Ansible,M.Tech/M.E.,3,272,3.7,2026-04-08
IND2028991,DevOps Engineer,Ola,Indian Unicorn,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.8,Terraform,M.Tech/M.E.,3,272,3.7,2026-04-08
IND2028991,DevOps Engineer,Ola,Indian Unicorn,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,20.8,Linux,M.Tech/M.E.,3,272,3.7,2026-04-08
IND2028992,Node.js Developer,Meesho,Indian Unicorn,FinTech,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,14.1,TypeScript,M.Tech/M.E.,10,746,4.1,2024-10-08
IND2028992,Node.js Developer,Meesho,Indian Unicorn,FinTech,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,14.1,Node.js,M.Tech/M.E.,10,746,4.1,2024-10-08
IND2028992,Node.js Developer,Meesho,Indian Unicorn,FinTech,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,14.1,MongoDB,M.Tech/M.E.,10,746,4.1,2024-10-08
IND2028993,Cloud Engineer,Urban Company,Startup,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Part-Time,Hybrid,47.2,Azure,M.Tech/M.E.,2,225,4.2,2025-07-02
IND2028993,Cloud Engineer,Urban Company,Startup,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Part-Time,Hybrid,47.2,AWS,M.Tech/M.E.,2,225,4.2,2025-07-02
IND2028993,Cloud Engineer,Urban Company,Startup,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Part-Time,Hybrid,47.2,GCP,M.Tech/M.E.,2,225,4.2,2025-07-02
IND2028993,Cloud Engineer,Urban Company,Startup,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Part-Time,Hybrid,47.2,Docker,M.Tech/M.E.,2,225,4.2,2025-07-02
IND2028993,Cloud Engineer,Urban Company,Startup,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Part-Time,Hybrid,47.2,Linux,M.Tech/M.E.,2,225,4.2,2025-07-02
IND2028994,Android Developer,Nykaa,Indian Unicorn,Consulting,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,24.0,Java,BCA,15,642,3.1,2026-04-03
IND2028994,Android Developer,Nykaa,Indian Unicorn,Consulting,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,24.0,Android SDK,BCA,15,642,3.1,2026-04-03
IND2028994,Android Developer,Nykaa,Indian Unicorn,Consulting,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,24.0,Kotlin,BCA,15,642,3.1,2026-04-03
IND2028994,Android Developer,Nykaa,Indian Unicorn,Consulting,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,24.0,REST APIs,BCA,15,642,3.1,2026-04-03
IND2028995,Node.js Developer,Capgemini,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.4,MongoDB,B.Tech/B.E.,2,186,3.9,2024-06-08
IND2028995,Node.js Developer,Capgemini,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.4,REST APIs,B.Tech/B.E.,2,186,3.9,2024-06-08
IND2028995,Node.js Developer,Capgemini,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.4,JavaScript,B.Tech/B.E.,2,186,3.9,2024-06-08
IND2028996,UI/UX Designer,Microsoft,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,30.4,User Research,BCA,2,157,4.1,2025-11-21
IND2028996,UI/UX Designer,Microsoft,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,30.4,Wireframing,BCA,2,157,4.1,2025-11-21
IND2028996,UI/UX Designer,Microsoft,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,30.4,Figma,BCA,2,157,4.1,2025-11-21
IND2028996,UI/UX Designer,Microsoft,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,30.4,Prototyping,BCA,2,157,4.1,2025-11-21
IND2028997,Computer Vision Engineer,HAL,PSU/Govt,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,7.8,TensorFlow,B.Tech/B.E.,1,89,3.9,2024-07-04
IND2028997,Computer Vision Engineer,HAL,PSU/Govt,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,7.8,YOLO,B.Tech/B.E.,1,89,3.9,2024-07-04
IND2028997,Computer Vision Engineer,HAL,PSU/Govt,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,7.8,PyTorch,B.Tech/B.E.,1,89,3.9,2024-07-04
IND2028998,Java Developer,Google,MNC,HealthTech,Pune,Tier 1,Mid (3-6 yrs),Part-Time,On-Site,18.1,Maven,M.Tech/M.E.,1,88,3.9,2024-10-23
IND2028998,Java Developer,Google,MNC,HealthTech,Pune,Tier 1,Mid (3-6 yrs),Part-Time,On-Site,18.1,SQL,M.Tech/M.E.,1,88,3.9,2024-10-23
IND2028998,Java Developer,Google,MNC,HealthTech,Pune,Tier 1,Mid (3-6 yrs),Part-Time,On-Site,18.1,Spring Boot,M.Tech/M.E.,1,88,3.9,2024-10-23
